9781439061985,7257,"Mechatronics System Design",188.95,42.0
9780521895569,8,"Modeling in Event-B : System and Software Engineering",115.00,45.0
9783642008665,3924,"Methods, Models and Tools for Fault Tolerance",69.95,35.0
9780199560943,28,"Concise Oxford Spanish Dictionary : Spanish - English / English - Spanish",34.95,40.0
9780345477644,138,"Star Wars : The Essential Atlas",33.00,42.0
9781413022964,4188,"Destinations 1 Textbook",330.00,30.0
9780749457143,2399,"Handbook of Logistics & Distribution Management",85.00,23.0
9780470570951,40,"Biochemistry 4th Edition",274.95,35.0
9781557534965,3444,"Principles of Aseptic Processing and Packaging",50.00,15.0
9780834212596,20,"Continuous Thermal Processing of Foods : Pasteurization and Uht Sterilization",299.00,20.0
9780787963095,2146,"Improving Comprehension Instruction : Rethinking Research, Theory, and Classroom Practice",38.00,35.0
9781441970879,3924,"Geriatric Anesthesiology",49.95,35.0
9780470144190,40,"Working Memory and Academic Learning : Assessment and Intervention",50.00,35.0
9781608318940,21,"Essential Emergency Trauma",61.00,35.0
9781608315031,21,"Vitreous Microsurgery",179.00,35.0
9780884873167,5925,"(N) Advanced Composites",44.95,6.7
9780071480932,2363,"Sing, Watch, & Learn Spanish : Introduce Your Child to Spanish With 16 Fun Music Videos",16.95,40.0
9781844765256,581,"Mi Casa/ My House : An Introduction to Commonly Used Spanish Words and Phrases Around the Home, With 500 Lively Photographs",7.99,42.1
9781563476198,2400,"Aircraft Design Projects for Engineering Students",74.95,23.0
9781563478291,2400,"Aircraft Design : A Conceptual Approach (Aiaa Education Series)",104.95,23.0
9781416054764,183,"Evidence-Based Practice of Critical Care",99.00,35.0
9780077231545,7065,"Aircraft Maintenance and Repair",121.10,37.1
9781606238769,4102,"Principles and Practice of Structural Equation Modeling",57.00,40.0
9780073532028,2938,"Research Design and Methods : A Process Approach",160.94,30.0
9781420088526,3196,"Smart Clothing : Technology and Applications",92.95,35.0
9781439835036,3196,"Advances in Ergonomics Modeling and Usability Evaluation",87.95,35.0
9781439834916,3196,"Advances in Cognitive Ergonomics",83.95,35.0
9781439802311,3196,"Human Factors for the Design, Operation, and Maintenance of Mining Equipment",89.95,35.0
9781423124009,2887,"Prep & Landing",5.99,42.1
9780131387683,6941,"CUDA by Example : An Introduction to General-Purpose Gpu Programming",49.99,37.0
9781589096219,8072,"Digital Communication Systems Using Matlab and Simulink",24.95,11.0
9789814313629,2681,"Basic Commutative Algebra",46.00,40.0
9781400024131,2597,"Ingles Curso Completo : Nivel Basico",10.95,42.0
9781108012140,8,"Dialogues of Plato : Translated into English, With Analyses and Introduction",175.00,45.0
CALENBIL11,4347,"Calendario Bilingue Nuestro Querido Mexico 2011",112.07,53.0
9780131409194,46,"Engineering by Design",118.67,35.0
9780230027572,2207,"Aviation English Student's Book + Pack",601.00,25.0
9780756606800,2933,"Flying Machine (Eyewitness Books)",16.99,42.0
9780465003129,2330,"Sword and the Shield : The Mitrokhin Archive and the Secret History of the KGB",24.00,42.0
9780470129869,6071,"Manga Studio for Dummies (For Dummies (Computer/Tech))",24.99,40.0
9781843401889,8074,"Draw Manga",17.95,42.0
9781933330105,4306,"Anime Encyclopedia : A Guide to Japanese Animation Since 1917",29.95,42.0
9780071479431,2363,"Six Sigma Business Scorecard : Creating a Comprehensive Corporate Performance Measurement System",39.95,45.0
9780253218049,700,"Unlocking the Groove : Rhythm, Meter, and Musical Design in Electronic Dance Music",29.95,23.0
9780077366742,5214,"Thermodynamics : An Engineering Approach",280.33,30.0
9780767917353,311,"Clubland : The Fabulous Rise and Murderous Fall of Club Culture",19.00,42.0
9780545175302,687,"Adventures of Ook and Gluk : Kung-Fu Cavemen from the Future (Adventures of Ook and Gluk)",9.99,42.0
9780873657808,16,"Corpus of Maya Hieroglyphic Inscriptions Naranjo, Volume 2, Part 1",50.00,20.0
9780873657884,16,"Corpus of Maya Hieroglyphic Inscriptions v3 p1",50.00,20.0
9780873657990,16,"Corpus of Maya Hieroglyphic Inscriptions, v3 p3 : Yaxchilan",50.00,20.0
9780873658041,16,"Corpus of Maya Hieroglyphic Inscriptions v6 p1 : Tonia",50.00,20.0
9780873658218,16,"Corpus of Maya Hieroglyphic Inscriptions v8 p1 : Coba",50.00,20.0
9780873657730,16,"Corpus of Maya Hieroglyphic Inscriptions v9 p2",50.00,20.0
9780826459855,3293,"Five Senses : A Philosophy of Mingled Bodies",29.95,42.0
9780763648572,535,"Judy Moody 4 Predicts the Future",5.99,42.1
9780822346388,2658,"Violent Democracies in Latin America",24.95,40.0
9781933330228,4306,"Anime Classics Zettai! : 100 Must-See Japanese Animation Masterpieces",18.95,42.0
9780307740991,139,"Never Let Me Go",15.00,42.0
9780521604628,3603,"Cambridge Grammar for IELTS Student's Book w/Ans. + Audio CD (Upper- Interm.)",860.00,30.0
9780521665667,8,"Grammar in Practice 2",228.00,30.0
9780521540414,8,"Grammar in Practice 3",228.00,30.0
9780199119578,28,"Alexander the Great",6.99,42.1
9780199119592,28,Cleopatra,6.99,42.1
9780199119660,28,Galileo,6.99,42.1
9780199119653,28,"Henry Ford : The People s Carmaker",6.99,42.1
9780199119684,28,"William Shakespeare : The Master Playwright",6.99,42.1
9780199119639,28,"Thomas Edison",6.99,42.1
9780763780531,7925,"Tarascon Pediatric Emergency Pocketbook",19.95,35.8
9780071637725,6973,"Obstetric Intensive Care Manual",129.00,35.0
9780323052672,183,"Procedures for Primary Care",139.00,35.0
9780702029134,183,"Minimally Invasive Percutaneous Spinal Techniques: Expert Consult",229.00,35.0
9781840761207,4817,"Rapid Review of Radiology",69.95,35.0
9781437709063,183,"Imaging of Pain : Expert Consult",169.00,35.0
9780756658052,2933,"Barack Obama (Dk Biography)",5.99,42.1
9780756653903,2933,"Cm Punk (Dk Readers. Level 2)",3.99,42.1
9780756652074,2933,"Thomas Edison (Dk Biography)",5.99,42.1
9780756645083,2933,"Laura Ingalls Wilder (Dk Biography)",5.99,42.1
9780756645069,2933,"Thomas Jefferson (Dk Biography)",5.99,42.1
9780756638313,2933,"Marie Curie (Dk Biography)",5.99,42.1
9780756638801,2933,"Mother Teresa (Dk Biography)",6.99,42.1
9780756635268,2933,"Joan of Arc (Dk Biography)",5.99,42.1
9780756635282,2933,"Benjamin Franklin (Dk Biography)",5.99,42.1
9780756625542,2933,"Charles Darwin (Dk Biography)",5.99,42.1
9780756614966,2933,"Eleanor Roosevelt (Dk Biography)",5.99,42.1
9780789498960,2933,"Space Heroes : Amazing Astronauts (Dk Readers. Level 2)",3.99,42.1
9780789440006,2933,"Horse Heroes : True Stories of Amazing Horses (Dk Readers. Level 4)",3.99,42.1
9780312421724,119,"Letters to a Young Novelist",13.00,42.0
9781564587183,2933,"Big Book of Dinosaurs : A First Book for Young Children",14.99,42.0
9781407598499,7192,"My First Dinosaur Encyclopedia",12.99,42.0
9782067153349,635,"Michelin Guide 2011 New York City : Restaurants & Hotels (Michelin Guide New York City (Red Guide))",25.00,42.0
9780817648022,2271,"Stochastic Models, Information Theory, and Lie Groups : Classical Results and Geometric Methods",59.95,35.0
9781557048639,2555,"Art of How to Train Your Dragon",45.00,42.0
9780470449981,40,"Performance Management : Integrating Strategy Execution, Methodologies, Risk, and Analytics",49.95,42.0
9780060829933,3481,"Monster Book of Manga",24.99,42.0
9781403970527,2749,"Anime from Akira to Howl s Moving Castle : Experiencing Contemporary Japanese Animation",22.00,50.0
9780972312448,8081,"Anime Poster Art : Japan s Movie House Masterpieces",19.95,42.0
9780230606210,2749,"Cinema Anime : Critical Engagements With Japanese Animation",29.00,40.0
9789812838605,2681,"Business Process Management of Japanese and Korean Companies",79.00,40.0
9780275975357,111,"America s Japanese Hostages : The World War II Plan for a Japanese Free Latin America",105.00,40.0
9780071592703,2363,"Teach Yourself Japanese Complete Course",29.95,45.0
9781442408531,2397,"Elixir (Elixir)",17.99,42.0
9781589258624,2904,"Hello, Bugs! (Black and White Sparklers)",5.95,42.0
9781589258617,2904,"Hello, Animals! (Black and White Sparklers)",5.95,42.0
9781862392175,2426,"Coastal and Shelf Sediment Transport",130.00,23.0
9780671027032,243,"How to Win Friends & Influence People",16.00,42.0
9780767902472,311,"Knot Ultimate Wedding Planner : Worksheets, Checklists, Etiquette, Calendars, & Answers to Frequently Asked Questions",17.99,42.0
9780307341938,215,"Knot Book of Wedding Lists : The Ultimate Guide to the Perfect Day, Down to the Smallest Detail",12.99,42.0
9781580089494,455,"Tequila! : A Guide to Types, Flights, Cocktails, and Bites",16.99,42.0
9780811865043,2745,"Tequila : Myth, Magic & Spirited Recipes",18.95,50.0
9781402739712,3168,"Christmas Origami",9.95,42.0
9780071484800,6973,"Tintinallis Emergency Medicine : A Comprehensive Study Guide",207.00,35.0
9780582823372,1059,"Round Up 1 Grammar Practice Book NE",40.00,37.0
9780582823419,1059,"Round Up 3 Grammar Practice Book NE",307.00,37.0
9780582823495,1059,"Round Up Starter Grammar Practice Book NE",40.00,37.0
9780824965891,6418,"You re My Little Love Bug",12.99,42.0
9780824966799,6418,"I Love You More Than?",12.99,42.0
9780582823389,1059,"Round Up 1 Grammar Practice Book Teacher",40.00,37.0
9781416967378,266,"Shake It Up, Baby!",7.99,42.1
9780312506643,5912,"Simple First Words Let s Say Our Alphabet",19.99,42.0
9781741753899,3032,"What s That Noise?",5.99,42.1
9780979621321,8083,"Sounds Funny! : A Book About Comic Sounds",6.95,42.0
9780824966805,6418,"Silent Night",12.99,42.0
9781416917533,7279,"Diego and Click Take a Pic!",7.99,42.1
9781934618172,3168,"Push the Button",12.95,42.0
9780439023528,7585,"Hunger Games (Book 1)",10.99,42.0
9780321643186,46,"Principles of Sedimentology and Stratigraphy",228.00,35.0
9780470462430,40,"Geoscience Laboratory",38.95,35.0
9780470721445,40,"Geographic Information Systems & Science",173.95,35.0
9780817439392,2620,"Understanding Exposure : How to Shoot Great Photographs With Any Camera",25.99,42.0
9786313875375,3789,"Twilight Saga: Eclipse",28.99,33.0
9780199228980,28,"Community Ecology : Processes, Models, and Applications",76.95,24.5
7502256460049,8084,"Domino Conociendo la Granja",111.00,25.0
9780195386103,28,"Playboy and the Making of the Good Life in Modern America",29.95,40.0
9789042026780,6799,"Raising Sexually Pure Kids : Sexual Abstinence, Conservative Christians and American Politics",93.00,10.0
9780890542279,2221,"Citrus Health Management",59.00,20.0
9781400006038,2597,"English for the Real World Audio CD 2009",29.99,45.0
9781423113393,320,"Lost Hero (Heroes of Olympus, Book 1)",19.99,42.0
9781400030026,139,"Good Man in Africa",15.95,42.0
9780060931131,58,"Tennis Partner",14.99,42.0
9781426206771,329,"Drives of a Lifetime : 500 of the World s Most Spectacular Trips",40.00,42.0
9780470825617,40,"Mimo-Ofdm Wireless Communications With Matlab",145.00,35.0
9780470118580,40,"Visualizing : Environmental Science",47.95,35.0
9780470399835,202,"Multiple-Input Multiple-Output Channel Models : Theory and Practice",99.00,35.0
9780470646380,40,"World Today : Concepts and Regions in Geography",52.95,35.0
9780470411926,40,"Water Supply and Distribution and Wastewater Collection",205.95,35.0
9780061727696,58,"Stretch : The Unlikely Making of a Yoga Dude",14.99,42.0
9780470448465,40,"Allergy-Free Desserts : Gluten-Free, Dairy-Free, Egg-Free, Soy-Free, and Nut-Free Delights",22.95,42.0
9780446565721,6234,"Worst Case",14.99,42.0
9780547055329,159,"Best American Short Stories 2010 (Best American Short Stories)",14.95,42.0
9780307593979,3637,"Dog Stories",15.00,42.0
9780385528047,151,Confession,28.95,42.0
9780307472588,139,Humbling,14.95,42.0
9780670021659,82,"Committed : A Skeptic Makes Peace With Marriage",26.95,42.0
9780547237466,159,"Best American Mystery Stories 2010 (Best American Mystery Stories)",14.95,42.0
9781595083777,3556,"AAA 2011 Road Atlas (AAA North American Road Atlas)",12.95,42.0
9781400095827,139,"Pyramid : The First Wallander Cases (Vintage Crime/Black Lizard)",15.00,42.0
9781401310400,320,"Heat Wave",7.99,42.1
9781605477312,21,"Pocket Emergency Medicine",41.00,35.0
9780452296053,194,"Fifty Is the New Fifty : Ten Life Lessons for Women in Second Adulthood",15.00,42.0
9781604060287,33,"Handbook of Otolaryngology",89.95,35.0
9780323068123,130,"Rapid Review Pharmacology 3/e",42.95,35.0
9781935484172,2702,"Boredom Busters for Dogs : 40 Tail-Wagging Games and Adventures",6.95,42.0
9786312223870,7967,"Gullivers Travels",7.93,33.0
9789027230003,506,"Syntactic Complexity : Diachrony, Acquisition, Neuro-Cognition, Evolution (Typological Studies in Language)",54.00,32.5
9783039108312,2979,"Lexical Categories and Root Classes in Amerindian Languages",70.95,15.0
9780262515207,110,"Origins of Human Communication",18.00,29.5
9780415231756,32,"Narrative : A Critical Linguistic Introduction",53.95,40.0
9780340662144,4703,"Language in Literature : An Introduction to Stylistics",44.95,40.0
9789027232540,506,"Genesis of Syntactic Complexity : Diachrony, Ontogeny, Neuro-Cognition, Evolution",54.00,32.5
9780199227778,28,"Genesis of Grammer : A Reconstruction",60.00,40.0
9789027711427,30,"Introduction to Montague Semantics",42.95,30.0
9780199219278,28,"Syntactic Gradience : The Nature of Grammatical Indeterminacy",49.95,40.0
9780679743705,139,"Kepler : A Novel",12.95,42.0
9781400068630,2792,"Crash Course : The American Automobile Industry s Road from Glory to Disaster",26.00,42.0
9783110214437,2292,"Pragmatics Across Languages and Cultures",299.00,20.0
9780226655390,2396,"Fishes of the Open Ocean : A Natural History & Illustrated Guide",35.00,40.0
9780071742306,6973,"First Aid for the Usmle Step 1 2011 (First Aid for the Usmle Step 1)",45.00,35.0
9780764952463,308,"Reading Woman 2011 Calendar",14.99,42.0
9780810984912,6997,"Diary of a Wimpy Kid Book 5 : The Ugly Truth (Diary of a Wimpy Kid)",13.95,42.0
9780451230874,193,"Leonard Maltin s Movie Guide 2011 (Leonard Maltin s Movie Guide (Signet))",9.99,42.0
9780470614464,307,"Frommer s 2011 Caribbean (Frommer s Caribbean)",25.00,42.0
9780723256830,272,"Peter Rabbit Baby Book : My First Year",12.99,42.0
9780723262848,272,"Peter Rabbit Baby Book",14.99,42.0
9780316086851,122,"100 Simple Things You Can Do to Prevent Alzheimer s and Age-Related Memory Loss",19.99,42.0
9780764952272,308,"M. C. Escher 2011 Calendar",14.99,42.0
9780811876094,2745,"Masha and Friends : 15 Matryoshka Notecards",12.95,42.0
9780711230972,2619,"Royal Horticultural Society Pocket Address Book",9.95,42.0
9781593596422,5908,"Dusky Meadow Address Book",8.99,42.0
9780764953316,308,"Yoga Journal 2011 Calendar",13.99,42.0
9780811876063,2745,"Garden Blossoms Flexi Journal",9.95,50.0
9780811874267,2745,"Take Care of Business 2011 Mousepad Calendar",11.99,50.0
9781856177719,134,"Structural Elements for Architects and Builders : Design of Columns, Beams, and Tension Elements in Wood, Steel, and Reinforced Concrete",99.95,35.0
9781856178044,134,"Sustainable Communities Design Handbook : Green Engineering, Architecture, and Technology",69.95,35.0
9780470187838,40,"Sustainable Site Design : Criteria, Process and Case Studies for Integrating Site and Region in Landscape Design",80.00,35.0
9780071550055,6973,"Handbook of Structural Steel Connection Design and Details",120.00,45.0
9780307408068,3124,"Soul of Leadership : Unlocking Your Potential for Greatness",19.99,42.0
9781741795936,403,"Lonely Planet Barcelona (Lonely Planet Barcelona)",19.99,50.0
9781741792201,403,"Lonely Planet Dublin (Lonely Planet Dublin)",21.99,50.0
9781741795929,403,"Lonely Planet Madrid (Lonely Planet Madrid)",21.99,50.0
9781741796681,403,"Lonely Planet Prague (Lonely Planet Prague)",18.99,50.0
9781741795905,403,"Lonely Planet Rio De Janeiro (Lonely Planet Rio De Janeiro)",19.99,50.0
9781741790023,403,"Lonely Planet Vienna (Lonely Planet Vienna)",17.99,50.0
9781742201108,403,"Lonely Planet Discover Egypt (Lonely Planet Discover)",24.99,50.0
9781742200897,403,"Lonely Planet Discover New Zealand (Lonely Planet Discover)",24.99,50.0
9781741797121,403,"Lonely Planet Encounter Venice (Lonely Planet Encounter Venice)",12.99,50.0
9780789321138,324,"Architecture 2011 Calendar",13.99,42.0
9780486477220,208,"Quantum Mechanics and Path Integrals : Emended Edition",19.95,42.0
9780748407033,32,"Guide to Methodology in Ergonomics: Designing for Human Use",54.95,35.0
9780470450376,40,Entrepreneurship,209.95,60.0
9780805061772,2672,"From the Holy Mountain : A Journey Among the Christians of the Middle East",20.00,42.0
9780199560844,28,"Oxford Companion to Cosmology ",24.99,40.0
9780143117582,3011,"Willful Behavior",14.00,42.0
9780521671170,3603,"Business Benchmark (O/P) Pre-Intermediate to Intermediate BEC Preliminary Edition Student's Book w/NO Ans.",561.00,30.0
9780521672863,3603,"Business Benchmark Pre-Intermediate to Intermediate (BEC and BULATS Edition) Personal Study Book  (Workbook w/Ans.)",191.00,30.0
9780521672887,3603,"Business Benchmark Pre-Intermediate to Intermediate  BEC Preliminary Audio CDs (2)",562.00,30.0
9780521676588,3603,"Business Benchmark Pre-Intermediate to Intermediate  Audio CDs BULATS Edition",484.00,30.0
9780764196980,2809,"Barron's Toefl Ibt (Barron s Toefl Ibt (Book & Cd-Rom))",39.99,42.0
9780763793050,7925,"Tarascon Pocket Pharmacopoeia 2011 O/P",10.00,42.0
9780521729765,3603,"Teaching Pronunciation : A Course Book and Reference Guide w/Audio CDs (2)",67.50,42.0
9781598806694,529,"Rick Steves  2011 Spain (Rick Steves  Spain)",24.95,42.0
9789812820860,4040,"Insight Guide Mexico (Insight Guides)",22.99,42.0
9789812821652,4040,"Insight Guides South America (Insight Guides South America)",24.99,42.0
9781451107791,21,"The ICU Book 3rd Edition",60.00,35.0
9789812821607,4040,"Insight Guide Ecuador & Galapagos (Insight Guides Ecuador)",22.99,42.0
9781598801231,529,"Rick Steves  Scandinavia (Rick Steves  Scandinavia)",19.95,42.0
9781598807028,529,"Let's Go 2011 Europe : The Student Travel Guide (Let s Go Europe)",150.00,42.0
9781598806557,529,"Rick Steves  Europe Through the Back Door 2011 (Rick Steves  Europe Through the Back Door)",22.95,42.0
9780486474373,208,"Introduction to the Physics of Fluids and Solids",14.95,40.0
9780486474830,208,Cosmology,9.95,40.0
9780486474359,208,"King Arthur in Search of His Dog and Other Curious Puzzles",7.95,40.0
9780486473765,208,"Treasury of Poems for Children",9.99,40.0
9780761113997,290,"50 States : Fandex Family Field Guides  (DRO)",10.95,42.0
9780761112037,290,"Presidents : Fandex Family Field Guides",10.95,42.0
9780316089432,122,"Ghostgirl Book 2: Homecoming",9.99,42.0
9780316070263,122,"Ghostgirl : Lovesick (Ghostgirl)",17.99,42.0
9781565845183,537,"Globalization and Its Discontents",19.95,42.0
9780230026742,1964,"MacMillan Reader 1 Starter Around the World in 80 Days",190.00,32.5
9780194234146,2581,"OBWL 2ED Starter: King Arthur",156.00,35.0
9780446699761,6294,"Microtrends : The Small Forces Behind Tomorrow s Big Changes",14.99,42.0
9780521683296,3603,"Cambridge Reader Starter - Let Me Out",160.00,30.0
9780471274230,40,"Coping With Kidney Disease : A 12-Step Treatment Program to Help You Avoid Dialysis",16.95,40.0
9781437702712,183,"Pediatric Allergy: Principles and Practice",155.00,35.0
9780071606394,2363,Anesthesiology,40.00,35.0
9780781793780,21,"Lippincott s Primary Care Dermatology",87.50,35.0
9780071633017,2363,"Physical Diagnosis : Pretest Self Assessment and Review (Pretest Series)",32.00,35.0
9781416061915,183,"Emergency Medicine Review : Preparing for the Boards, Expert Consult - Online and Print",99.00,35.0
9780071633796,6973,"Pediatric Practice:  Gastroenterology",90.00,35.0
9781416064008,183,"Infectious Diseases of the Fetus and Newborn : Expert Consult",263.00,35.0
9780323065450,130,"Fanaroff and Martin's Neonatal-Perinatal Medicine 2 volumes",315.00,35.0
9780323065610,130,"Pediatric Secrets",39.95,35.0
9781437717921,183,"Netter`s Surgical Anatomy",39.95,35.0
9780763771966,7925,"Dx/Rx: Sexual Dysfunction in Men and Women",39.95,39.8
9780816527656,371,"Dead in Their Tracks : Crossing America s Desert Borderlands in the New Era",17.95,45.0
9780292722668,112,"Oaxaca Al Gusto : An Infinite Gastronomy",60.00,35.0
9780292723979,8099,"I Want to Get Married! : One Wannabe Bride s Misadventures With Handsome Houdinis, Technicolor Grooms, Morality Police, and Other Mr. Not Quite rights",16.00,35.0
9780292721845,112,"Avant-Garde Art and Artists in Mexico : Anita Brenner s Journals of the Roaring Twenties",125.00,42.0
9780292723078,112,"Spectacular City, Mexico, and Colonial Hispanic Literary Culture",65.00,30.0
9781581571295,3347,"Great Destinations Belize Central America: A Complete Guide",19.95,42.0
9781848365124,2781,"Rough Guide to Belize (Rough Guides)",19.99,42.0
9780415477567,172,"Neonatal Intensive Care Nursing",47.95,40.0
9780123736499,74,"Computational Neuroscience in Epilepsy",161.00,35.0
9780323063876,130,"Cornea 2-Volume Set with DVD ",569.00,35.0
9780292721791,112,"Drug War Zone : Frontline Dispatches from the Streets of El Paso and Juarez",24.95,42.0
9780295989501,2524,"Seeing Culture Everywhere, from Genocide to Consumer Habits",24.95,42.0
9780822342373,2658,"Anthropological Intelligence : The Deployment and Neglect of American Anthropology in the Second World War",24.95,40.0
9780871545060,3313,"Social Class : How Does It Work?",42.50,23.0
9780199758715,28,"Enigma of Capital : And the Crises of Capitalism",24.95,40.0
9781419816628,2722,"Flipper/Flippers New Adventure DVD",14.96,33.0
9780965658287,8101,"In the Eye of History : Disclosures in the JFK Assassination Medical Evidence",35.00,23.0
9781439193884,260,"JFK and the Unspeakable : Why He Died and Why It Matters",18.00,42.0
9780806514444,3564,"Whos Who In The JFK Assassination: An A to Z Encyclopedia",18.95,5.0
9781604063660,406,"The Greenberg Rapid Review",89.99,35.0
9780892048137,3210,"USADO Baseball guide 2006 Edition Ultimate 2006 Preview and 2005 Review",5.00,20.3
9780194394826,2581,"Lets Go 3 Teacher 3Ed",700.00,35.0
9780982324219,4089,"Los Angeles Lakers 50 Amazing Years in the City of Angels Updated for 2009 10 Nba Championship Season",29.95,42.0
9780789399878,324,Yoga,19.95,42.0
9781402730672,3168,"Elves and the Shoemaker (Classic Fairy Tale Collection)",14.95,42.0
9781402744365,3168,"Puss in Boots (Classic Fairy Tale Collection)",14.95,42.0
9781402744358,3168,"Twelve Dancing Princesses (Classic Fairy Tale Collection)",14.95,42.0
9781402730665,3168,"Rumpelstiltskin (Classic Fairy Tale Collection)",14.95,42.0
9781402730641,3168,"Jack and the Beanstalk (Classic Fairy Tale Collection)",14.95,42.0
9781402730658,3168,"Princess and the Pea (Classic Fairy Tale Collection)",14.95,42.0
9781885395382,576,"Flying Serpents and Dragons: The Story of Mankinds Reptilian Past",19.95,26.5
9781574326901,2453,"Character & Novelty Clocks & Watches",29.95,42.0
9780240522005,3206,"Adobe Photoshop Cs5 for Photographers : A Professional Image Editor s Guide to the Creative Use of Photoshop for the MacIntosh and PC",54.95,45.0
9781578086757,3022,"Biological Clock in Fish",113.95,35.0
9781420078428,3196,"Organic Acids and Food Preservation",179.95,35.0
9780230716537,1964,"MacMillan Reader 2 Princess Diana + CD + Extra Exercises",279.00,32.5
7503014760012,7132,"Circulo Grande de Verbos  01",129.31,20.0
7503014760029,7132,"Circulo Grande de Verbos 02",129.31,20.0
7503014760036,7132,"Circulo Grande de Verbos 03",129.31,20.0
9780521656191,3603,"Cambridge Reader 1 John Doe",177.00,30.0
9780521693790,3603,"Cambridge  Readers 2 Dead Cold Book w/Downloadable Audio  (Am. Eng.)",177.00,30.0
9780521536554,3603,"Cambridge  Reader 2 Different Worlds w/Downloadable Audio",177.00,30.0
9780521750806,3603,"Cambridge Reader 1 Inspector Logan ",157.00,30.0
9780323076999,130,"Ferri s Differential Diagnosis : A Practical Guide to the Differential Diagnosis of Symptoms, Signs, and Clinical Disorders",28.95,35.0
9780940780996,475,"Usmle Step 2 Made Ridiculously Simple",29.95,35.0
9780940780927,720,"Clinical Neuroanatomy Made Ridiculously Simple",24.95,35.0
9781563637865,1199,"PDR Pharmacopoeia Pocket Dosing Guide 2011 o/p",5.00,25.0
9781405191371,239,"Lecture Notes: Psychiatry : Psychiatry",36.95,35.0
9783527321674,6204,"Biomimetic and Bioinspired Nanomaterials",185.00,9.6
9780071606363,6973,"Schwartz s Principles of Surgery Absite and Board Review",68.00,35.0
9780486423036,208,"Idols Behind Altars: Modern Mexican Art and Its Cultural Roots",19.95,40.0
9780870115530,3469,"Matsuo Basho",14.00,42.0
9781405878142,1059,"Penguin Reader 1 The Missing Coins Audio Pack",195.00,37.0
9781405878531,1059,"Penguin Reader 2 London Audio CD (DRO)",79.00,37.0
9781405878326,1059,"Penguin Reader 2 A Christmas Carol Audio Pack",195.00,37.0
9781405878876,1059,"Penguin Reader 3 The Beatles Audio CD Pack",172.00,37.0
9781405879057,1059,"Penguin Reader 3 Ghost in the Guitar Audio CD Pack (DRO)",193.00,37.0
9781405879088,1059,"Penguin Reader 3 A History of Britain Audio Pack (DRO)",193.00,37.0
9781582700892,5874,"Seeing Without Glasses : A Step-By-Step Approach to Improving Eyesight Naturally",17.95,42.0
9781405885485,1059,"Penguin Reader 3 Pirates of the Caribbean: Dead Man's Chest w/Audio Pack (DRO)",193.00,37.0
9781897363935,6691,"Training Within Industry Program Job Methods",34.99,42.0
9781897363928,6691,"Training Within Industry Program Job Instruction",34.99,42.0
9781897363942,6691,"Training Within Industry Program Job Relations",34.99,42.0
9780849382383,3196,Solidification,89.95,35.0
9780387746098,3924,"Science and Engineering of Casting Solidification",99.00,30.0
9780763779351,7925,"Echocardiography Pocket Guide : The Transthoracic Examination",64.95,53.2
9780113311316,8107,"Introduction to the Itil Service Lifecycle Book, Itil Version 3",69.00,15.0
9781583334003,449,"Prescription for Nutritional Healing : A Practical A-To-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs & Food Supplements",30.00,42.0
9781583333525,449,"Recetas Nutritivas Que Curan",30.00,42.0
9780801499128,2704,"(Used, like new) Talking Back : Toward a Latin American Feminist Literary Criticism",60.00,65.9
9780596521479,2669,"(Used, like new) Android Application Development",45.00,24.5
9789251060292,2323,"State of World Fisheries and Aquaculture 2008",55.00,15.0
9780739140031,3080,"Twenty-First-Century Media Industry : Economic and Managerial Implications in the Age of New Media",80.00,30.0
9781426306303,5641,"National Geographic Kids Almanac 2011 (National Geographic Kids Almanac)",13.99,42.0
9786313863013,2489,"Sorcerer s Apprentice DVD",29.99,33.0
9780765362643,6220,"Wizard s First Rule",7.99,42.1
9780307590619,216,"Decision Points",35.00,42.0
9786311688502,6131,"Persuasion 2007 DVD",19.98,33.0
9781416550747,8102,"Shattering : Prelude to Cataclysm",26.00,42.0
9781858945187,6320,"Sustainable Home : The Essential Guide to Eco Building, Renovation and Decoration",19.95,42.0
9780873715690,396,"Nitrates in Groundwater",144.95,35.0
9781566700009,396,"Geochemical Techniques for Identifying Sources of Ground Water Salinization",199.95,35.0
9780440420224,2888,"Best of Blume : Are You There God? It s Me, Margaret/Blubber/Iggie s House/Starring Sally J. Freedman As Herself",25.49,42.0
9780689851438,2397,"Thank You, Sarah : The Woman Who Saved Thanksgiving",6.99,42.1
9780816528530,371,"Indigenous Writings from the Convent : Negotiating Ethnic Autonomy in Colonial Mexico",50.00,40.0
9781414338040,3193,"Mentor Leader",24.99,42.0
9780674036031,253,"Guilt and Defense : On the Legacies of National Socialism in Postwar Germany",39.95,20.0
9780070717688,2363,"Human Factors Design Handbook : Information and Guidelines for the Design of Systems, Facilities, Equipment and Products for Human Use",157.50,23.0
9780061582509,2994,"Bluestar s Prophecy (Warriors)",7.99,42.1
9781441919519,30,"Elements of Applied Bifurcation Theory",99.00,35.0
9780394800769,2864,"Happy Birthday to You",14.95,42.0
9780471997931,6617,"Betty Crocker Just the Two of Us : More Than 130 Delicious Recipes to Enjoy Together",22.95,42.0
9781402778261,3168,"Teacher s Lesson Planner and Record Book",14.95,42.0
9781402751295,3168,"Sketchbook Spiral bound: Large",10.95,42.0
9781560107392,2567,"Pencil Drawing",7.95,42.0
